crop,month,year,price
soybean,6,2023,61.0
soybean,7,2023,57.0
soybean,8,2023,55.0
soybean,9,2023,58.0
soybean,10,2023,62.0
soybean,11,2023,65.0
soybean,12,2023,62.0
soybean,1,2024,58.0
soybean,2,2024,60.0
soybean,3,2024,62.0
soybean,4,2024,64.0
soybean,5,2024,66.0
soybean,6,2024,64.0
soybean,7,2024,60.0
soybean,8,2024,58.0
soybean,9,2024,61.0
soybean,10,2024,65.0
soybean,11,2024,68.0
soybean,12,2024,65.0
spinach,1,2000,10.83
spinach,2,2000,21.37
spinach,3,2000,8.66
spinach,4,2000,6.44
spinach,5,2000,6.42
spinach,6,2000,13.6
spinach,7,2000,11.96
spinach,8,2000,18.16
spinach,9,2000,17.43
spinach,10,2000,10.87
spinach,11,2000,14.69
spinach,12,2000,15.11
spinach,1,2001,15.09
spinach,2,2001,18.54
spinach,3,2001,13.29
spinach,4,2001,8.59
spinach,5,2001,14.86
spinach,6,2001,15.01
spinach,7,2001,12.94
spinach,8,2001,23.29
spinach,9,2001,17.89
spinach,10,2001,17.57
spinach,11,2001,9.39
spinach,12,2001,15.4
spinach,1,2002,26.61
spinach,2,2002,15.09
spinach,3,2002,21.21
spinach,4,2002,14.11
spinach,5,2002,14.4
spinach,6,2002,14.97
spinach,7,2002,23.96
spinach,8,2002,23.36
spinach,9,2002,19.7
spinach,10,2002,22.31
spinach,11,2002,16.96
spinach,12,2002,22.48
spinach,1,2003,18.9
spinach,2,2003,15.74
spinach,3,2003,15.97
spinach,4,2003,10.75
spinach,5,2003,11.92
spinach,6,2003,15.21
spinach,7,2003,15.52
spinach,8,2003,16.99
spinach,9,2003,17.73
spinach,10,2003,18.73
spinach,11,2003,17.08
spinach,12,2003,21.77
spinach,1,2004,10.75
spinach,2,2004,12.41
spinach,3,2004,10.72
spinach,4,2004,9.03
spinach,5,2004,14.95
spinach,6,2004,13.91
spinach,7,2004,12.09
spinach,8,2004,9.64
spinach,9,2004,16.14
spinach,10,2004,15.57
spinach,11,2004,17.35
spinach,12,2004,20.93
spinach,1,2005,17.49
spinach,2,2005,17.59
spinach,3,2005,16.17
spinach,4,2005,11.43
spinach,5,2005,6.6
spinach,6,2005,17.6
spinach,7,2005,15.45
spinach,8,2005,17.76
spinach,9,2005,25.6
spinach,10,2005,20.09
spinach,11,2005,20.83
spinach,12,2005,22.28
spinach,1,2006,19.16
spinach,2,2006,15.49
spinach,3,2006,14.09
spinach,4,2006,17.41
spinach,5,2006,15.12
spinach,6,2006,21.54
spinach,7,2006,20.29
spinach,8,2006,19.87
spinach,9,2006,18.36
spinach,10,2006,13.04
spinach,11,2006,22.1
spinach,12,2006,19.02
spinach,1,2007,20.58
spinach,2,2007,16.57
spinach,3,2007,14.44
spinach,4,2007,13.27
spinach,5,2007,12.25
spinach,6,2007,17.53
spinach,7,2007,18.4
spinach,8,2007,27.45
spinach,9,2007,24.3
spinach,10,2007,19.73
spinach,11,2007,24.7
spinach,12,2007,25.45
spinach,1,2008,21.94
spinach,2,2008,23.1
spinach,3,2008,20.92
spinach,4,2008,13.53
spinach,5,2008,15.62
spinach,6,2008,15.94
spinach,7,2008,22.75
spinach,8,2008,19.97
spinach,9,2008,25.56
spinach,10,2008,19.71
spinach,11,2008,27.57
spinach,12,2008,24.02
spinach,1,2009,42.11
spinach,2,2009,34.96
spinach,3,2009,23.04
spinach,4,2009,15.64
spinach,5,2009,11.97
spinach,6,2009,22.61
spinach,7,2009,41.56
spinach,8,2009,27.24
spinach,9,2009,17.76
spinach,10,2009,32.35
spinach,11,2009,39.81
spinach,12,2009,23.5
spinach,1,2010,26.91
spinach,2,2010,21.63
spinach,3,2010,17.16
spinach,4,2010,21.9
spinach,5,2010,18.16
spinach,6,2010,26.39
spinach,7,2010,24.92
spinach,8,2010,26.43
spinach,9,2010,28.89
spinach,10,2010,22.66
spinach,11,2010,22.55
spinach,12,2010,31.1
spinach,1,2011,26.13
spinach,2,2011,21.32
spinach,3,2011,16.49
spinach,4,2011,13.88
spinach,5,2011,17.71
spinach,6,2011,18.59
spinach,7,2011,21.34
spinach,8,2011,17.77
spinach,9,2011,24.8
spinach,10,2011,20.75
spinach,11,2011,20.75
spinach,12,2011,24.37
spinach,1,2012,35.51
spinach,2,2012,43.76
spinach,3,2012,18.62
spinach,4,2012,19.91
spinach,5,2012,21.07
spinach,6,2012,21.4
spinach,7,2012,24.05
spinach,8,2012,42.71
spinach,9,2012,28.38
spinach,10,2012,28.41
spinach,11,2012,25.91
spinach,12,2012,27.53
spinach,1,2013,13.24
spinach,2,2013,18.7
spinach,3,2013,9.78
spinach,4,2013,16.75
spinach,5,2013,15.85
spinach,6,2013,16.83
spinach,7,2013,18.31
spinach,8,2013,23.88
spinach,9,2013,18.32
spinach,10,2013,22.26
spinach,11,2013,11.98
spinach,12,2013,24.39
spinach,1,2014,31.84
spinach,2,2014,23.02
spinach,3,2014,25.62
spinach,4,2014,19.64
spinach,5,2014,24.35
spinach,6,2014,25.54
spinach,7,2014,19.57
spinach,8,2014,27.25
spinach,9,2014,23.97
spinach,10,2014,30.19
spinach,11,2014,28.09
spinach,12,2014,22.1
spinach,1,2015,48.22
spinach,2,2015,25.05
spinach,3,2015,32.64
spinach,4,2015,21.52
spinach,5,2015,27.32
spinach,6,2015,17.38
spinach,7,2015,19.64
spinach,8,2015,30.67
spinach,9,2015,28.0
spinach,10,2015,45.27
spinach,11,2015,46.56
spinach,12,2015,42.71
spinach,1,2016,35.75
spinach,2,2016,29.55
spinach,3,2016,15.7
spinach,4,2016,21.28
spinach,5,2016,21.22
spinach,6,2016,38.3
spinach,7,2016,28.88
spinach,8,2016,24.65
spinach,9,2016,29.74
spinach,10,2016,25.98
spinach,11,2016,26.47
spinach,12,2016,23.35
spinach,1,2017,42.33
spinach,2,2017,36.29
spinach,3,2017,22.31
spinach,4,2017,22.73
spinach,5,2017,17.42
spinach,6,2017,22.48
spinach,7,2017,35.1
spinach,8,2017,24.99
spinach,9,2017,34.18
spinach,10,2017,31.29
spinach,11,2017,29.81
spinach,12,2017,25.03
spinach,1,2018,29.64
spinach,2,2018,29.33
spinach,3,2018,15.88
spinach,4,2018,28.72
spinach,5,2018,29.2
spinach,6,2018,28.24
spinach,7,2018,25.62
spinach,8,2018,33.76
spinach,9,2018,15.82
spinach,10,2018,17.67
spinach,11,2018,22.35
spinach,12,2018,21.46
spinach,1,2019,54.51
spinach,2,2019,51.99
spinach,3,2019,25.92
spinach,4,2019,34.79
spinach,5,2019,35.58
spinach,6,2019,47.18
spinach,7,2019,30.67
spinach,8,2019,37.54
spinach,9,2019,38.01
spinach,10,2019,60.68
spinach,11,2019,32.67
spinach,12,2019,41.46
spinach,1,2020,28.27
spinach,2,2020,22.96
spinach,3,2020,26.29
spinach,4,2020,16.7
spinach,5,2020,19.71
spinach,6,2020,27.18
spinach,7,2020,34.53
spinach,8,2020,43.14
spinach,9,2020,24.45
spinach,10,2020,26.91
spinach,11,2020,35.3
spinach,12,2020,38.74
spinach,1,2021,26.66
spinach,2,2021,36.21
spinach,3,2021,28.8
spinach,4,2021,30.04
spinach,5,2021,31.23
spinach,6,2021,46.93
spinach,7,2021,46.23
spinach,8,2021,49.87
spinach,9,2021,30.9
spinach,10,2021,36.92
spinach,11,2021,31.1
spinach,12,2021,50.08
spinach,1,2022,51.11
spinach,2,2022,46.76
spinach,3,2022,38.55
spinach,4,2022,28.66
spinach,5,2022,28.25
spinach,6,2022,31.83
spinach,7,2022,46.59
spinach,8,2022,14.97
spinach,9,2022,40.72
spinach,10,2022,37.03
spinach,11,2022,26.47
spinach,12,2022,55.17
spinach,1,2023,51.4
spinach,2,2023,52.14
spinach,3,2023,36.53
spinach,4,2023,30.15
spinach,5,2023,32.42
spinach,6,2023,36.79
spinach,7,2023,57.1
spinach,8,2023,60.14
spinach,9,2023,51.83
spinach,10,2023,43.62
spinach,11,2023,36.77
spinach,12,2023,30.55
spinach,1,2024,42.31
spinach,2,2024,33.89
spinach,3,2024,25.23
spinach,4,2024,23.48
spinach,5,2024,37.32
spinach,6,2024,33.8
spinach,7,2024,45.18
spinach,8,2024,39.33
spinach,9,2024,47.2
spinach,10,2024,35.3
spinach,11,2024,30.31
spinach,12,2024,54.14
strawberry,1,2000,98.78
strawberry,2,2000,85.54
strawberry,3,2000,95.27
strawberry,4,2000,80.24
strawberry,5,2000,48.68
strawberry,6,2000,78.55
strawberry,7,2000,102.81
strawberry,8,2000,97.48
strawberry,9,2000,98.31
strawberry,10,2000,71.0
strawberry,11,2000,105.84
strawberry,12,2000,82.75
strawberry,1,2001,96.8
strawberry,2,2001,100.1
strawberry,3,2001,75.57
strawberry,4,2001,67.66
strawberry,5,2001,70.29
strawberry,6,2001,74.1
strawberry,7,2001,80.85
strawberry,8,2001,117.28
strawberry,9,2001,113.14
strawberry,10,2001,89.01
strawberry,11,2001,122.84
strawberry,12,2001,98.87
strawberry,1,2002,135.21
strawberry,2,2002,111.15
strawberry,3,2002,83.1
strawberry,4,2002,111.0
strawberry,5,2002,68.68
strawberry,6,2002,104.31
strawberry,7,2002,117.59
strawberry,8,2002,121.86
strawberry,9,2002,146.09
strawberry,10,2002,124.29
strawberry,11,2002,122.46
strawberry,12,2002,119.71
strawberry,1,2003,94.98
strawberry,2,2003,104.17
strawberry,3,2003,89.36
strawberry,4,2003,93.7
strawberry,5,2003,84.99
strawberry,6,2003,66.19
strawberry,7,2003,90.96
strawberry,8,2003,115.8
strawberry,9,2003,118.5
strawberry,10,2003,132.95
strawberry,11,2003,79.52
strawberry,12,2003,105.85
strawberry,1,2004,89.21
strawberry,2,2004,87.04
strawberry,3,2004,84.3
strawberry,4,2004,61.46
strawberry,5,2004,98.78
strawberry,6,2004,84.63
strawberry,7,2004,72.43
strawberry,8,2004,99.78
strawberry,9,2004,110.69
strawberry,10,2004,113.93
strawberry,11,2004,101.23
strawberry,12,2004,96.08
strawberry,1,2005,125.42
strawberry,2,2005,139.99
strawberry,3,2005,125.15
strawberry,4,2005,103.05
strawberry,5,2005,91.4
strawberry,6,2005,84.84
strawberry,7,2005,93.26
strawberry,8,2005,115.28
strawberry,9,2005,133.87
strawberry,10,2005,179.71
strawberry,11,2005,137.18
strawberry,12,2005,135.29
strawberry,1,2006,151.68
strawberry,2,2006,124.87
strawberry,3,2006,127.61
strawberry,4,2006,95.5
strawberry,5,2006,110.93
strawberry,6,2006,124.63
strawberry,7,2006,116.89
strawberry,8,2006,112.98
strawberry,9,2006,122.53
strawberry,10,2006,163.39
strawberry,11,2006,158.83
strawberry,12,2006,98.73
strawberry,1,2007,159.1
strawberry,2,2007,144.73
strawberry,3,2007,111.01
strawberry,4,2007,106.37
strawberry,5,2007,111.75
strawberry,6,2007,113.75
strawberry,7,2007,128.96
strawberry,8,2007,169.51
strawberry,9,2007,131.07
strawberry,10,2007,227.19
strawberry,11,2007,145.16
strawberry,12,2007,126.34
strawberry,1,2008,186.52
strawberry,2,2008,135.17
strawberry,3,2008,165.97
strawberry,4,2008,156.0
strawberry,5,2008,130.85
strawberry,6,2008,109.42
strawberry,7,2008,178.83
strawberry,8,2008,156.21
strawberry,9,2008,139.6
strawberry,10,2008,190.71
strawberry,11,2008,186.4
strawberry,12,2008,144.66
strawberry,1,2009,224.98
strawberry,2,2009,190.8
strawberry,3,2009,180.31
strawberry,4,2009,190.75
strawberry,5,2009,193.18
strawberry,6,2009,174.31
strawberry,7,2009,144.97
strawberry,8,2009,200.33
strawberry,9,2009,217.65
strawberry,10,2009,201.87
strawberry,11,2009,229.5
strawberry,12,2009,204.9
strawberry,1,2010,197.71
strawberry,2,2010,234.56
strawberry,3,2010,200.32
strawberry,4,2010,168.88
strawberry,5,2010,116.84
strawberry,6,2010,165.46
strawberry,7,2010,141.86
strawberry,8,2010,183.76
strawberry,9,2010,173.4
strawberry,10,2010,214.48
strawberry,11,2010,160.26
strawberry,12,2010,195.08
strawberry,1,2011,195.26
strawberry,2,2011,158.57
strawberry,3,2011,153.53
strawberry,4,2011,131.44
strawberry,5,2011,180.13
strawberry,6,2011,145.1
strawberry,7,2011,180.4
strawberry,8,2011,161.01
strawberry,9,2011,218.08
strawberry,10,2011,229.12
strawberry,11,2011,195.75
strawberry,12,2011,225.69
strawberry,1,2012,202.04
strawberry,2,2012,232.04
strawberry,3,2012,211.09
strawberry,4,2012,210.11
strawberry,5,2012,221.79
strawberry,6,2012,196.64
strawberry,7,2012,221.95
strawberry,8,2012,235.34
strawberry,9,2012,280.72
strawberry,10,2012,238.59
strawberry,11,2012,256.81
strawberry,12,2012,245.31
strawberry,1,2013,277.73
strawberry,2,2013,262.87
strawberry,3,2013,184.88
strawberry,4,2013,175.85
strawberry,5,2013,196.8
strawberry,6,2013,173.41
strawberry,7,2013,176.97
strawberry,8,2013,167.54
strawberry,9,2013,216.18
strawberry,10,2013,293.95
strawberry,11,2013,319.45
strawberry,12,2013,249.43
strawberry,1,2014,206.77
strawberry,2,2014,232.46
strawberry,3,2014,257.93
strawberry,4,2014,202.19
strawberry,5,2014,221.73
strawberry,6,2014,201.62
strawberry,7,2014,263.16
strawberry,8,2014,152.26
strawberry,9,2014,279.79
strawberry,10,2014,308.55
strawberry,11,2014,310.88
strawberry,12,2014,257.67
strawberry,1,2015,321.39
strawberry,2,2015,357.39
strawberry,3,2015,272.37
strawberry,4,2015,219.53
strawberry,5,2015,262.85
strawberry,6,2015,260.88
strawberry,7,2015,292.09
strawberry,8,2015,311.5
strawberry,9,2015,377.26
strawberry,10,2015,311.6
strawberry,11,2015,329.72
strawberry,12,2015,375.93
strawberry,1,2016,356.86
strawberry,2,2016,323.0
strawberry,3,2016,235.79
strawberry,4,2016,220.3
strawberry,5,2016,201.03
strawberry,6,2016,220.82
strawberry,7,2016,235.53
strawberry,8,2016,283.35
strawberry,9,2016,215.99
strawberry,10,2016,287.04
strawberry,11,2016,254.19
strawberry,12,2016,297.31
strawberry,1,2017,301.88
strawberry,2,2017,453.65
strawberry,3,2017,385.51
strawberry,4,2017,251.54
strawberry,5,2017,348.02
strawberry,6,2017,282.1
strawberry,7,2017,330.28
strawberry,8,2017,361.7
strawberry,9,2017,422.44
strawberry,10,2017,422.85
strawberry,11,2017,291.25
strawberry,12,2017,314.24
strawberry,1,2018,402.36
strawberry,2,2018,355.35
strawberry,3,2018,260.42
strawberry,4,2018,238.99
strawberry,5,2018,321.62
strawberry,6,2018,228.82
strawberry,7,2018,260.88
strawberry,8,2018,265.54
strawberry,9,2018,249.46
strawberry,10,2018,292.56
strawberry,11,2018,375.27
strawberry,12,2018,315.14
strawberry,1,2019,449.73
strawberry,2,2019,404.64
strawberry,3,2019,426.89
strawberry,4,2019,255.36
strawberry,5,2019,311.08
strawberry,6,2019,290.79
strawberry,7,2019,389.42
strawberry,8,2019,359.22
strawberry,9,2019,385.14
strawberry,10,2019,370.25
strawberry,11,2019,351.77
strawberry,12,2019,368.59
strawberry,1,2020,333.93
strawberry,2,2020,332.99
strawberry,3,2020,292.74
strawberry,4,2020,229.42
strawberry,5,2020,287.95
strawberry,6,2020,277.92
strawberry,7,2020,279.34
strawberry,8,2020,325.0
strawberry,9,2020,284.54
strawberry,10,2020,418.62
strawberry,11,2020,374.65
strawberry,12,2020,309.56
strawberry,1,2021,515.35
strawberry,2,2021,467.96
strawberry,3,2021,497.53
strawberry,4,2021,423.08
strawberry,5,2021,340.24
strawberry,6,2021,404.94
strawberry,7,2021,350.73
strawberry,8,2021,368.75
strawberry,9,2021,536.77
strawberry,10,2021,575.84
strawberry,11,2021,492.88
strawberry,12,2021,476.08
strawberry,1,2022,561.57
strawberry,2,2022,525.87
strawberry,3,2022,530.73
strawberry,4,2022,515.26
strawberry,5,2022,448.83
strawberry,6,2022,479.44
strawberry,7,2022,481.44
strawberry,8,2022,479.61
strawberry,9,2022,449.26
strawberry,10,2022,577.98
strawberry,11,2022,689.39
strawberry,12,2022,682.01
strawberry,1,2023,423.77
strawberry,2,2023,453.83
strawberry,3,2023,405.65
strawberry,4,2023,442.36
strawberry,5,2023,562.56
strawberry,6,2023,471.35
strawberry,7,2023,489.75
strawberry,8,2023,456.61
strawberry,9,2023,410.25
strawberry,10,2023,504.18
strawberry,11,2023,515.88
strawberry,12,2023,479.41
strawberry,1,2024,580.95
strawberry,2,2024,653.99
strawberry,3,2024,580.56
strawberry,4,2024,390.98
strawberry,5,2024,520.61
strawberry,6,2024,366.35
strawberry,7,2024,433.52
strawberry,8,2024,557.72
strawberry,9,2024,418.51
strawberry,10,2024,627.5
strawberry,11,2024,510.36
strawberry,12,2024,561.88
sugarcane,1,2000,2.27
sugarcane,2,2000,2.51
sugarcane,3,2000,2.42
sugarcane,4,2000,2.26
sugarcane,5,2000,2.27
sugarcane,6,2000,2.14
sugarcane,7,2000,1.99
sugarcane,8,2000,1.95
sugarcane,9,2000,2.47
sugarcane,10,2000,2.23
sugarcane,11,2000,2.5
sugarcane,12,2000,2.17
sugarcane,1,2001,2.19
sugarcane,2,2001,2.36
sugarcane,3,2001,2.31
sugarcane,4,2001,2.26
sugarcane,5,2001,2.29
sugarcane,6,2001,2.14
sugarcane,7,2001,2.19
sugarcane,8,2001,2.06
sugarcane,9,2001,2.15
sugarcane,10,2001,2.22
sugarcane,11,2001,2.27
sugarcane,12,2001,2.32
sugarcane,1,2002,2.26
sugarcane,2,2002,2.68
sugarcane,3,2002,2.44
sugarcane,4,2002,2.57
sugarcane,5,2002,2.41
sugarcane,6,2002,2.23
sugarcane,7,2002,2.31
sugarcane,8,2002,2.21
sugarcane,9,2002,2.26
sugarcane,10,2002,2.45
sugarcane,11,2002,2.47
sugarcane,12,2002,2.62
sugarcane,1,2003,2.54
sugarcane,2,2003,2.28
sugarcane,3,2003,2.38
sugarcane,4,2003,2.56
sugarcane,5,2003,2.33
sugarcane,6,2003,2.04
sugarcane,7,2003,2.57
sugarcane,8,2003,2.48
sugarcane,9,2003,2.55
sugarcane,10,2003,2.42
sugarcane,11,2003,2.79
sugarcane,12,2003,2.46
sugarcane,1,2004,2.9
sugarcane,2,2004,2.63
sugarcane,3,2004,2.85
sugarcane,4,2004,2.63
sugarcane,5,2004,2.68
sugarcane,6,2004,2.52
sugarcane,7,2004,2.17
sugarcane,8,2004,2.25
sugarcane,9,2004,2.51
sugarcane,10,2004,2.52
sugarcane,11,2004,2.38
sugarcane,12,2004,2.57
sugarcane,1,2005,2.55
sugarcane,2,2005,2.78
sugarcane,3,2005,2.84
sugarcane,4,2005,2.78
sugarcane,5,2005,2.43
sugarcane,6,2005,2.64
sugarcane,7,2005,2.59
sugarcane,8,2005,2.74
sugarcane,9,2005,2.56
sugarcane,10,2005,2.75
sugarcane,11,2005,2.66
sugarcane,12,2005,2.58
sugarcane,1,2006,2.82
sugarcane,2,2006,2.89
sugarcane,3,2006,2.81
sugarcane,4,2006,2.97
sugarcane,5,2006,2.47
sugarcane,6,2006,2.71
sugarcane,7,2006,2.25
sugarcane,8,2006,2.56
sugarcane,9,2006,2.74
sugarcane,10,2006,2.5
sugarcane,11,2006,3.01
sugarcane,12,2006,2.94
sugarcane,1,2007,2.79
sugarcane,2,2007,3.24
sugarcane,3,2007,2.95
sugarcane,4,2007,2.95
sugarcane,5,2007,2.66
sugarcane,6,2007,2.92
sugarcane,7,2007,2.4
sugarcane,8,2007,2.83
sugarcane,9,2007,2.72
sugarcane,10,2007,2.82
sugarcane,11,2007,3.03
sugarcane,12,2007,2.78
sugarcane,1,2008,2.78
sugarcane,2,2008,3.02
sugarcane,3,2008,3.16
sugarcane,4,2008,3.05
sugarcane,5,2008,2.87
sugarcane,6,2008,2.64
sugarcane,7,2008,2.67
sugarcane,8,2008,2.59
sugarcane,9,2008,2.84
sugarcane,10,2008,3.15
sugarcane,11,2008,3.07
sugarcane,12,2008,2.59
sugarcane,1,2009,3.08
sugarcane,2,2009,2.76
sugarcane,3,2009,2.95
sugarcane,4,2009,3.21
sugarcane,5,2009,3.22
sugarcane,6,2009,2.76
sugarcane,7,2009,2.72
sugarcane,8,2009,3.13
sugarcane,9,2009,3.21
sugarcane,10,2009,3.34
sugarcane,11,2009,3.32
sugarcane,12,2009,3.14
sugarcane,1,2010,3.3
sugarcane,2,2010,3.15
sugarcane,3,2010,2.91
sugarcane,4,2010,3.28
sugarcane,5,2010,3.11
sugarcane,6,2010,2.68
sugarcane,7,2010,2.92
sugarcane,8,2010,3.04
sugarcane,9,2010,3.1
sugarcane,10,2010,3.28
sugarcane,11,2010,3.47
sugarcane,12,2010,3.28
sugarcane,1,2011,3.44
sugarcane,2,2011,3.29
sugarcane,3,2011,3.63
sugarcane,4,2011,3.04
sugarcane,5,2011,3.02
sugarcane,6,2011,3.0
sugarcane,7,2011,3.15
sugarcane,8,2011,3.13
sugarcane,9,2011,3.04
sugarcane,10,2011,3.49
sugarcane,11,2011,3.37
sugarcane,12,2011,3.25
sugarcane,1,2012,3.11
sugarcane,2,2012,3.45
sugarcane,3,2012,3.03
sugarcane,4,2012,3.44
sugarcane,5,2012,3.49
sugarcane,6,2012,3.26
sugarcane,7,2012,3.19
sugarcane,8,2012,3.1
sugarcane,9,2012,3.74
sugarcane,10,2012,3.42
sugarcane,11,2012,3.71
sugarcane,12,2012,3.36
sugarcane,1,2013,3.74
sugarcane,2,2013,3.33
sugarcane,3,2013,3.48
sugarcane,4,2013,3.55
sugarcane,5,2013,3.51
sugarcane,6,2013,3.38
sugarcane,7,2013,3.39
sugarcane,8,2013,3.3
sugarcane,9,2013,3.5
sugarcane,10,2013,3.36
sugarcane,11,2013,3.23
sugarcane,12,2013,3.28
sugarcane,1,2014,4.01
sugarcane,2,2014,3.69
sugarcane,3,2014,4.0
sugarcane,4,2014,4.13
sugarcane,5,2014,3.7
sugarcane,6,2014,3.03
sugarcane,7,2014,3.1
sugarcane,8,2014,3.5
sugarcane,9,2014,3.97
sugarcane,10,2014,3.99
sugarcane,11,2014,3.9
sugarcane,12,2014,3.91
sugarcane,1,2015,4.39
sugarcane,2,2015,4.1
sugarcane,3,2015,4.66
sugarcane,4,2015,4.2
sugarcane,5,2015,3.73
sugarcane,6,2015,3.78
sugarcane,7,2015,3.94
sugarcane,8,2015,3.99
sugarcane,9,2015,4.64
sugarcane,10,2015,4.09
sugarcane,11,2015,4.57
sugarcane,12,2015,4.58
sugarcane,1,2016,3.08
sugarcane,2,2016,3.52
sugarcane,3,2016,3.88
sugarcane,4,2016,3.51
sugarcane,5,2016,3.4
sugarcane,6,2016,3.46
sugarcane,7,2016,3.34
sugarcane,8,2016,3.3
sugarcane,9,2016,3.66
sugarcane,10,2016,3.46
sugarcane,11,2016,3.1
sugarcane,12,2016,3.63
sugarcane,1,2017,4.52
sugarcane,2,2017,4.65
sugarcane,3,2017,4.3
sugarcane,4,2017,4.47
sugarcane,5,2017,4.47
sugarcane,6,2017,4.04
sugarcane,7,2017,3.82
sugarcane,8,2017,4.11
sugarcane,9,2017,4.51
sugarcane,10,2017,4.16
sugarcane,11,2017,4.34
sugarcane,12,2017,4.38
sugarcane,1,2018,4.25
sugarcane,2,2018,4.23
sugarcane,3,2018,4.5
sugarcane,4,2018,4.34
sugarcane,5,2018,4.2
sugarcane,6,2018,4.15
sugarcane,7,2018,3.8
sugarcane,8,2018,4.12
sugarcane,9,2018,4.22
sugarcane,10,2018,4.21
sugarcane,11,2018,4.6
sugarcane,12,2018,4.42
sugarcane,1,2019,4.37
sugarcane,2,2019,4.24
sugarcane,3,2019,4.99
sugarcane,4,2019,4.15
sugarcane,5,2019,4.66
sugarcane,6,2019,4.18
sugarcane,7,2019,4.37
sugarcane,8,2019,3.97
sugarcane,9,2019,4.31
sugarcane,10,2019,4.57
sugarcane,11,2019,4.51
sugarcane,12,2019,4.33
sugarcane,1,2020,3.39
sugarcane,2,2020,3.89
sugarcane,3,2020,4.33
sugarcane,4,2020,3.98
sugarcane,5,2020,3.69
sugarcane,6,2020,3.31
sugarcane,7,2020,3.92
sugarcane,8,2020,3.45
sugarcane,9,2020,3.65
sugarcane,10,2020,3.87
sugarcane,11,2020,3.53
sugarcane,12,2020,3.28
sugarcane,1,2021,5.57
sugarcane,2,2021,5.32
sugarcane,3,2021,4.71
sugarcane,4,2021,4.98
sugarcane,5,2021,5.33
sugarcane,6,2021,4.59
sugarcane,7,2021,4.97
sugarcane,8,2021,5.1
sugarcane,9,2021,4.85
sugarcane,10,2021,5.08
sugarcane,11,2021,5.57
sugarcane,12,2021,5.61
sugarcane,1,2022,5.83
sugarcane,2,2022,6.17
sugarcane,3,2022,6.09
sugarcane,4,2022,5.26
sugarcane,5,2022,5.62
sugarcane,6,2022,5.53
sugarcane,7,2022,5.63
sugarcane,8,2022,5.1
sugarcane,9,2022,5.57
sugarcane,10,2022,5.73
sugarcane,11,2022,5.59
sugarcane,12,2022,5.53
sugarcane,1,2023,4.94
sugarcane,2,2023,4.84
sugarcane,3,2023,5.57
sugarcane,4,2023,5.18
sugarcane,5,2023,4.61
sugarcane,6,2023,4.66
sugarcane,7,2023,5.13
sugarcane,8,2023,4.93
sugarcane,9,2023,5.0
sugarcane,10,2023,5.46
sugarcane,11,2023,4.94
sugarcane,12,2023,5.07
sugarcane,1,2024,4.46
sugarcane,2,2024,6.21
sugarcane,3,2024,6.87
sugarcane,4,2024,5.0
sugarcane,5,2024,5.38
sugarcane,6,2024,4.65
sugarcane,7,2024,4.81
sugarcane,8,2024,5.22
sugarcane,9,2024,5.16
sugarcane,10,2024,6.3
sugarcane,11,2024,5.72
sugarcane,12,2024,4.73
tomato,1,2000,10.86
tomato,2,2000,6.8
tomato,3,2000,6.71
tomato,4,2000,9.38
tomato,5,2000,5.12
tomato,6,2000,12.05
tomato,7,2000,21.41
tomato,8,2000,11.87
tomato,9,2000,9.35
tomato,10,2000,5.13
tomato,11,2000,8.9
tomato,12,2000,10.71
tomato,1,2001,4.78
tomato,2,2001,9.05
tomato,3,2001,6.7
tomato,4,2001,6.47
tomato,5,2001,6.18
tomato,6,2001,13.26
tomato,7,2001,15.66
tomato,8,2001,14.78
tomato,9,2001,13.11
tomato,10,2001,2.94
tomato,11,2001,5.49
tomato,12,2001,7.24
tomato,1,2002,10.56
tomato,2,2002,5.62
tomato,3,2002,15.54
tomato,4,2002,21.88
tomato,5,2002,9.02
tomato,6,2002,21.63
tomato,7,2002,25.97
tomato,8,2002,19.95
tomato,9,2002,17.93
tomato,10,2002,12.91
tomato,11,2002,14.86
tomato,12,2002,16.0
tomato,1,2003,15.39
tomato,2,2003,6.72
tomato,3,2003,7.95
tomato,4,2003,7.43
tomato,5,2003,7.87
tomato,6,2003,23.91
tomato,7,2003,28.08
tomato,8,2003,14.45
tomato,9,2003,10.64
tomato,10,2003,10.74
tomato,11,2003,16.35
tomato,12,2003,8.37
tomato,1,2004,12.94
tomato,2,2004,5.03
tomato,3,2004,5.66
tomato,4,2004,6.31
tomato,5,2004,7.16
tomato,6,2004,16.07
tomato,7,2004,25.92
tomato,8,2004,13.15
tomato,9,2004,10.61
tomato,10,2004,13.27
tomato,11,2004,14.95
tomato,12,2004,9.08
tomato,1,2005,14.03
tomato,2,2005,13.61
tomato,3,2005,12.3
tomato,4,2005,9.29
tomato,5,2005,18.17
tomato,6,2005,17.4
tomato,7,2005,27.75
tomato,8,2005,17.22
tomato,9,2005,12.76
tomato,10,2005,5.78
tomato,11,2005,12.83
tomato,12,2005,5.41
tomato,1,2006,11.47
tomato,2,2006,7.66
tomato,3,2006,11.04
tomato,4,2006,6.86
tomato,5,2006,23.1
tomato,6,2006,20.57
tomato,7,2006,37.96
tomato,8,2006,11.78
tomato,9,2006,12.97
tomato,10,2006,9.44
tomato,11,2006,10.36
tomato,12,2006,12.52
tomato,1,2007,17.8
tomato,2,2007,10.13
tomato,3,2007,14.01
tomato,4,2007,4.94
