crop,district,state,month,year,price,unit,source
strawberry,Satara,Maharashtra,8,2019,85.01,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,9,2019,106.24,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,10,2019,100.69,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,11,2019,117.2,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,12,2019,136.79,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,1,2020,144.53,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,2,2020,116.85,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,3,2020,89.67,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,4,2020,95.57,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,5,2020,96.76,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,6,2020,91.96,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,7,2020,86.6,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,8,2020,88.58,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,9,2020,93.35,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,10,2020,125.3,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,11,2020,135.63,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,12,2020,148.14,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,1,2021,178.02,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,2,2021,187.9,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,3,2021,169.7,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,4,2021,149.49,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,5,2021,107.11,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,6,2021,90.46,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,7,2021,93.07,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,8,2021,97.5,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,9,2021,128.27,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,10,2021,125.23,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,11,2021,142.12,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,12,2021,132.18,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,1,2022,170.94,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,2,2022,192.96,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,3,2022,167.09,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,4,2022,135.53,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,5,2022,121.89,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,6,2022,115.81,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,7,2022,124.63,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,8,2022,113.42,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,9,2022,129.69,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,10,2022,156.5,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,11,2022,161.88,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,12,2022,169.45,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,1,2023,219.62,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,2,2023,243.68,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,3,2023,234.66,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,4,2023,176.87,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,5,2023,129.22,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,6,2023,126.89,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,7,2023,120.4,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,8,2023,133.22,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,9,2023,130.19,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,10,2023,148.45,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,11,2023,158.67,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,12,2023,207.4,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,1,2024,207.32,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,2,2024,226.17,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,3,2024,196.72,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,4,2024,178.06,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,5,2024,129.82,kg,AGMARKNET_synthetic
strawberry,Satara,Maharashtra,6,2024,130.77,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2019,159.18,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2019,157.04,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2019,115.28,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2019,104.9,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2019,90.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2019,71.01,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,7,2019,89.67,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,8,2019,90.05,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,9,2019,89.88,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,10,2019,104.26,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,11,2019,123.59,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,12,2019,125.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2020,152.13,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2020,110.9,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2020,100.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2020,107.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2020,101.53,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2020,97.49,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,7,2020,95.79,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,8,2020,103.2,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,9,2020,107.17,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,10,2020,128.58,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,11,2020,131.55,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,12,2020,150.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2021,144.68,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2021,209.73,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2021,178.52,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2021,160.67,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2021,125.19,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2021,116.25,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,7,2021,106.57,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,8,2021,119.88,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,9,2021,117.93,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,10,2021,130.21,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,11,2021,160.71,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,12,2021,181.02,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2022,188.36,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2022,223.21,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2022,187.74,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2022,140.09,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2022,125.57,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2022,105.95,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,7,2022,112.92,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,8,2022,122.21,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,9,2022,144.6,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,10,2022,125.31,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,11,2022,164.96,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,12,2022,192.78,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2023,204.29,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2023,210.97,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2023,195.34,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2023,156.0,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2023,149.72,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2023,120.82,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,7,2023,107.7,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,8,2023,124.35,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,9,2023,125.95,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,10,2023,150.89,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,11,2023,179.13,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,12,2023,179.5,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,1,2024,229.35,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,2,2024,273.88,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,3,2024,255.13,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,4,2024,206.94,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,5,2024,159.4,kg,AGMARKNET_synthetic
strawberry,Pune,Maharashtra,6,2024,143.89,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2019,138.58,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2019,141.26,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2019,139.57,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2019,117.55,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2019,98.05,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2019,78.45,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,7,2019,76.57,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,8,2019,83.44,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,9,2019,82.12,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,10,2019,90.37,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,11,2019,111.03,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,12,2019,113.18,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2020,136.44,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2020,113.62,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2020,95.49,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2020,109.89,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2020,88.87,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2020,97.29,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,7,2020,102.06,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,8,2020,88.71,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,9,2020,99.82,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,10,2020,102.35,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,11,2020,113.77,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,12,2020,143.19,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2021,150.85,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2021,180.15,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2021,162.0,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2021,132.14,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2021,113.2,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2021,92.08,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,7,2021,99.8,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,8,2021,107.19,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,9,2021,128.98,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,10,2021,150.51,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,11,2021,153.71,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,12,2021,133.61,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2022,161.9,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2022,186.46,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2022,187.28,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2022,135.75,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2022,118.56,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2022,114.74,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,7,2022,109.97,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,8,2022,95.37,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,9,2022,113.99,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,10,2022,121.23,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,11,2022,153.02,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,12,2022,165.71,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2023,203.6,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2023,224.65,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2023,171.23,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2023,165.27,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2023,127.39,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2023,116.73,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,7,2023,112.56,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,8,2023,118.71,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,9,2023,128.89,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,10,2023,151.61,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,11,2023,176.54,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,12,2023,177.82,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,1,2024,230.7,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,2,2024,225.68,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,3,2024,230.44,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,4,2024,189.98,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,5,2024,153.47,kg,AGMARKNET_synthetic
strawberry,Nashik,Maharashtra,6,2024,150.04,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2019,172.22,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2019,156.71,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2019,130.15,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2019,106.76,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2019,100.27,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2019,83.0,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,7,2019,82.2,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,8,2019,97.64,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,9,2019,77.04,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,10,2019,104.86,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,11,2019,126.84,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,12,2019,147.56,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2020,157.67,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2020,128.07,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2020,95.3,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2020,112.46,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2020,105.33,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2020,99.53,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,7,2020,96.59,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,8,2020,91.15,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,9,2020,106.34,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,10,2020,106.61,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,11,2020,145.28,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,12,2020,169.49,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2021,157.04,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2021,166.77,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2021,165.1,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2021,129.52,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2021,122.78,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2021,118.17,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,7,2021,120.58,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,8,2021,109.8,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,9,2021,113.76,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,10,2021,115.76,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,11,2021,142.53,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,12,2021,183.82,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2022,195.0,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2022,228.79,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2022,200.05,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2022,146.52,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2022,125.98,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2022,111.67,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,7,2022,118.8,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,8,2022,114.39,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,9,2022,125.88,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,10,2022,135.59,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,11,2022,168.93,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,12,2022,204.76,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2023,227.58,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2023,246.75,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2023,200.47,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2023,175.01,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2023,150.84,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2023,113.59,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,7,2023,124.16,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,8,2023,137.34,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,9,2023,135.14,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,10,2023,169.61,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,11,2023,176.87,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,12,2023,193.14,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,1,2024,244.7,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,2,2024,228.24,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,3,2024,211.46,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,4,2024,170.54,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,5,2024,137.01,kg,AGMARKNET_synthetic
strawberry,Kolhapur,Maharashtra,6,2024,134.4,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2019,125.59,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2019,159.64,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2019,174.67,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2019,124.36,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2019,94.54,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2019,74.43,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,7,2019,82.1,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,8,2019,90.32,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,9,2019,95.27,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,10,2019,102.89,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,11,2019,121.71,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,12,2019,140.04,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2020,164.36,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2020,137.51,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2020,94.45,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2020,104.49,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2020,98.61,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2020,83.36,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,7,2020,86.6,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,8,2020,93.26,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,9,2020,93.22,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,10,2020,121.51,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,11,2020,138.53,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,12,2020,134.97,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2021,170.09,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2021,176.38,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2021,183.31,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2021,141.4,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2021,108.6,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2021,90.26,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,7,2021,100.39,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,8,2021,102.64,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,9,2021,105.61,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,10,2021,120.52,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,11,2021,148.2,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,12,2021,172.73,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2022,165.03,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2022,175.88,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2022,172.58,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2022,167.49,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2022,133.49,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2022,111.15,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,7,2022,109.32,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,8,2022,100.05,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,9,2022,133.06,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,10,2022,148.56,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,11,2022,179.21,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,12,2022,190.71,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2023,240.65,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2023,225.72,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2023,204.35,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2023,174.17,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2023,150.92,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2023,119.78,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,7,2023,128.05,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,8,2023,124.09,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,9,2023,124.95,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,10,2023,131.09,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,11,2023,163.85,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,12,2023,174.92,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,1,2024,232.59,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,2,2024,238.02,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,3,2024,220.37,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,4,2024,213.42,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,5,2024,144.58,kg,AGMARKNET_synthetic
strawberry,Sangli,Maharashtra,6,2024,125.51,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,1,2019,149.15,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,2,2019,143.21,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,3,2019,157.58,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,4,2019,119.69,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,5,2019,86.72,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,6,2019,78.23,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,7,2019,73.88,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,8,2019,81.66,kg,AGMARKNET_synthetic
strawberry,Solapur,Maharashtra,9,2019,84.26,kg,AGMARKNET_synthetic
